Date,Open,High,Low,Close,Volume,Adj Close
2016-08-31,79.190002,79.190002,77.349998,77.919998,4419600,77.919998
2016-08-30,78.25,79.150002,77.769997,78.629997,9928900,78.629997
2016-08-29,78.269997,78.639999,77.639999,78.25,9116600,78.25
2016-08-26,77.709999,78.18,75.339996,78.010002,13184000,78.010002
2016-08-25,81.730003,81.989998,73.400002,77.82,33124900,77.82
2016-08-24,82.760002,82.900002,81.790001,81.879997,2835500,81.879997
2016-08-23,83.00,83.150002,82.669998,82.75,1958000,82.75
2016-08-22,82.809998,82.980003,82.489998,82.879997,2297600,82.879997
2016-08-19,82.730003,82.980003,82.309998,82.980003,2880400,82.980003
2016-08-18,83.040001,83.32,82.809998,82.919998,1414200,82.919998
2016-08-17,83.580002,83.75,83.029999,83.199997,2837300,83.199997
2016-08-16,83.50,83.629997,83.290001,83.379997,2371100,83.379997
2016-08-15,83.580002,83.830002,83.410004,83.639999,1108500,83.639999
2016-08-12,83.550003,83.690002,83.18,83.639999,1420500,83.639999
2016-08-11,83.580002,83.830002,83.449997,83.669998,1948200,83.669998
2016-08-10,83.650002,83.959999,83.32,83.449997,1153400,83.449997
2016-08-09,83.480003,83.809998,83.470001,83.720001,1854100,83.720001
2016-08-08,83.800003,84.00,83.459999,83.510002,1877100,83.510002
2016-08-05,83.470001,83.940002,83.440002,83.900002,1032600,83.900002
2016-08-04,83.309998,83.610001,83.309998,83.449997,1043800,83.449997
2016-08-03,83.50,83.559998,83.300003,83.529999,1102100,83.529999
2016-08-02,83.849998,83.93,83.239998,83.519997,996700,83.519997
2016-08-01,83.089996,83.800003,83.089996,83.730003,1261900,83.730003
2016-07-29,82.690002,83.480003,82.589996,83.040001,2096600,83.040001
2016-07-28,82.379997,83.519997,82.370003,82.660004,2608600,82.660004
2016-07-27,82.029999,82.43,81.860001,82.209999,1867300,82.209999
2016-07-26,81.900002,82.199997,81.699997,82.18,1318600,82.18
2016-07-25,81.629997,82.059998,81.629997,82.010002,1648200,82.010002
2016-07-22,81.400002,81.849998,81.379997,81.699997,1608800,81.699997
2016-07-21,81.25,81.860001,81.220001,81.559998,1997600,81.559998
2016-07-20,80.639999,81.410004,80.489998,81.239998,1710200,81.239998
2016-07-19,80.260002,80.419998,79.940002,80.209999,2459700,80.209999
2016-07-18,80.550003,80.589996,80.279999,80.559998,2458800,80.559998
2016-07-15,80.940002,80.940002,80.400002,80.489998,2285400,80.489998
2016-07-14,80.589996,80.910004,80.489998,80.730003,2111200,80.730003
2016-07-13,80.93,81.18,80.419998,80.449997,3750100,80.449997
2016-07-12,80.75,81.209999,80.68,80.879997,2007300,80.879997
2016-07-11,80.669998,80.910004,80.550003,80.669998,1582800,80.669998
2016-07-08,80.339996,80.82,80.139999,80.580002,1186600,80.580002
2016-07-07,79.339996,80.169998,79.339996,80.150002,1983400,80.150002
2016-07-06,78.029999,79.50,77.93,79.43,1912400,79.43
2016-07-05,78.110001,78.199997,77.849998,78.129997,2902800,78.129997
2016-07-01,77.980003,78.50,77.870003,78.239998,1832800,78.239998
2016-06-30,77.68,78.120003,77.360001,78.00,2243100,78.00
2016-06-29,76.93,77.629997,76.800003,77.559998,1810400,77.559998
2016-06-28,76.300003,76.57,76.00,76.550003,3239900,76.550003
2016-06-27,76.50,76.68,75.879997,76.120003,5048700,75.810005
2016-06-24,77.260002,77.540001,76.839996,76.879997,5390400,76.566904
2016-06-23,77.949997,78.489998,77.919998,78.489998,1978500,78.170348
2016-06-22,76.919998,77.809998,76.839996,77.669998,2040300,77.353688
2016-06-21,77.209999,77.269997,76.849998,76.849998,1548100,76.537028
2016-06-20,77.07,77.209999,76.82,76.900002,3395600,76.586827
2016-06-17,76.629997,76.769997,76.410004,76.440002,4530800,76.128701
2016-06-16,76.470001,76.809998,76.059998,76.730003,2101600,76.417521
