Date,Open,High,Low,Close,Volume,Adj Close
2016-08-31,140.25,140.350006,139.589996,140.130005,1225200,140.130005
2016-08-30,141.610001,141.779999,139.729996,140.350006,973000,140.350006
2016-08-29,140.610001,141.940002,140.610001,141.399994,915500,141.399994
2016-08-26,141.809998,142.550003,140.639999,140.919998,1152900,140.919998
2016-08-25,140.729996,142.190002,140.130005,141.779999,1096200,141.779999
2016-08-24,140.820007,141.389999,139.919998,141.070007,990300,141.070007
2016-08-23,142.880005,143.130005,141.130005,141.179993,1400000,141.179993
2016-08-22,142.440002,143.25,142.210007,142.649994,992400,142.649994
2016-08-19,142.220001,142.699997,141.880005,142.50,1407600,142.50
2016-08-18,141.570007,142.720001,141.570007,142.589996,1296500,142.589996
2016-08-17,140.899994,142.139999,140.539993,142.070007,1242200,142.070007
2016-08-16,142.240005,142.520004,140.619995,141.210007,1353200,141.210007
2016-08-15,142.130005,143.389999,142.110001,142.520004,1326300,142.520004
2016-08-12,142.00,142.729996,141.570007,142.25,1191600,142.25
2016-08-11,141.029999,142.559998,140.580002,142.320007,1962100,142.320007
2016-08-10,140.320007,140.960007,140.119995,140.789993,1946900,140.789993
2016-08-09,140.100006,140.50,139.740005,140.119995,1247100,140.119995
2016-08-08,140.529999,140.729996,139.770004,139.960007,1390500,139.960007
2016-08-05,141.00,141.380005,140.039993,140.759995,1721500,140.759995
2016-08-04,141.00,141.429993,140.160004,140.470001,1365900,140.470001
2016-08-03,141.320007,142.149994,140.300003,140.679993,1562800,140.679993
2016-08-02,139.809998,141.50,139.740005,141.199997,2532400,141.199997
2016-08-01,139.660004,140.460007,139.259995,140.240005,1963400,140.240005
2016-07-29,138.009995,140.440002,138.009995,139.529999,3442300,139.529999
2016-07-28,136.669998,138.199997,135.100006,138.059998,2103800,138.059998
2016-07-27,135.880005,136.610001,134.360001,135.339996,1865900,135.339996
2016-07-26,136.160004,136.880005,135.110001,135.389999,1352300,135.389999
2016-07-25,135.539993,135.949997,134.600006,135.559998,1068700,135.559998
2016-07-22,134.589996,135.690002,134.589996,135.600006,1974300,135.600006
2016-07-21,138.179993,138.440002,134.490005,134.899994,2312700,134.899994
2016-07-20,138.619995,139.080002,137.839996,138.179993,1813900,138.179993
2016-07-19,138.050003,139.270004,136.270004,137.970001,3014300,137.970001
2016-07-18,138.669998,139.300003,137.949997,138.009995,1219900,138.009995
2016-07-15,139.199997,139.600006,138.559998,138.669998,1176200,138.669998
2016-07-14,139.419998,139.919998,138.419998,138.550003,1101500,138.550003
2016-07-13,138.490005,139.00,137.940002,138.880005,1325200,138.880005
2016-07-12,139.720001,139.929993,138.00,138.330002,1201600,138.330002
2016-07-11,138.699997,139.869995,138.50,139.190002,1202900,139.190002
2016-07-08,137.580002,138.669998,136.639999,138.490005,1371400,138.490005
2016-07-07,137.949997,137.979996,136.699997,136.940002,1453200,136.940002
2016-07-06,136.580002,138.130005,136.199997,138.050003,2256300,138.050003
2016-07-05,134.350006,137.330002,134.100006,136.699997,5771300,136.699997
2016-07-01,135.220001,135.940002,134.300003,134.820007,2668900,134.820007
2016-06-30,135.610001,136.699997,135.00,135.949997,2526500,135.216993
2016-06-29,134.169998,135.139999,132.919998,135.070007,2137400,134.341748
2016-06-28,135.419998,135.570007,130.970001,132.990005,2637900,132.272961
2016-06-27,135.130005,136.399994,134.210007,134.800003,2400100,134.0732
2016-06-24,132.009995,136.630005,131.210007,135.75,4282400,135.018074
2016-06-23,135.839996,135.839996,134.089996,134.830002,1032300,134.103037
2016-06-22,135.080002,135.320007,134.520004,134.600006,955000,133.874281
2016-06-21,135.570007,135.880005,134.309998,134.589996,1282600,133.864325
2016-06-20,135.850006,136.00,134.520004,134.800003,1731800,134.0732
2016-06-17,136.220001,136.389999,133.350006,134.660004,1936000,133.933955
