Date,Open,High,Low,Close,Volume,Adj Close
2016-08-31,83.769997,85.610001,83.699997,85.07,2309900,85.07
2016-08-30,83.760002,84.559998,83.300003,83.75,1237800,83.75
2016-08-29,83.400002,83.949997,83.160004,83.690002,1114900,83.690002
2016-08-26,83.480003,84.220001,83.239998,83.25,922900,83.25
2016-08-25,83.839996,83.849998,83.129997,83.25,1134000,83.25
2016-08-24,84.82,84.849998,83.760002,83.910004,861100,83.910004
2016-08-23,85.419998,85.589996,84.779999,84.849998,1340400,84.849998
2016-08-22,85.769997,85.800003,85.089996,85.199997,1104200,85.199997
2016-08-19,85.709999,86.129997,85.629997,85.900002,959600,85.900002
2016-08-18,86.68,86.919998,85.459999,85.870003,1580800,85.870003
2016-08-17,87.160004,87.160004,85.470001,86.57,1435600,86.57
2016-08-16,88.919998,89.230003,87.739998,87.779999,825700,87.779999
2016-08-15,88.769997,89.870003,88.599998,89.300003,866000,89.300003
2016-08-12,88.68,89.510002,88.400002,88.949997,574800,88.949997
2016-08-11,88.75,88.940002,88.300003,88.779999,608400,88.779999
2016-08-10,88.650002,89.080002,88.260002,88.470001,808700,88.470001
2016-08-09,87.959999,89.980003,87.900002,88.610001,1162700,88.610001
2016-08-08,87.68,88.309998,87.300003,87.889999,1148600,87.889999
2016-08-05,87.800003,88.519997,87.410004,87.620003,1205600,87.620003
2016-08-04,88.589996,88.870003,87.220001,87.459999,874200,87.459999
2016-08-03,88.080002,88.709999,87.690002,88.290001,1067500,88.290001
2016-08-02,87.699997,87.790001,85.790001,87.290001,1918500,87.290001
2016-08-01,89.199997,89.769997,87.639999,87.720001,2087200,87.720001
2016-07-29,88.910004,90.519997,88.860001,89.199997,2067600,89.199997
2016-07-28,91.300003,91.50,87.169998,89.889999,4019600,89.889999
2016-07-27,92.980003,93.059998,91.540001,91.599998,1248900,91.599998
2016-07-26,93.129997,94.400002,92.910004,93.00,1246800,93.00
2016-07-25,91.900002,92.389999,91.669998,92.260002,763700,92.260002
2016-07-22,91.50,92.019997,90.870003,91.860001,1327600,91.860001
2016-07-21,91.199997,91.489998,90.949997,91.239998,986500,91.239998
2016-07-20,91.239998,91.400002,90.739998,91.239998,456700,91.239998
2016-07-19,90.860001,91.199997,90.410004,91.129997,622200,91.129997
2016-07-18,91.129997,91.589996,90.739998,91.199997,1024800,91.199997
2016-07-15,91.900002,91.910004,90.82,91.379997,944600,91.379997
2016-07-14,91.110001,91.970001,91.00,91.699997,1360500,91.699997
2016-07-13,90.980003,91.019997,90.349998,90.949997,797000,90.949997
2016-07-12,90.00,91.00,89.690002,90.529999,1508500,90.529999
2016-07-11,89.360001,90.160004,89.019997,89.769997,1226400,89.769997
2016-07-08,88.589996,89.480003,87.589996,89.360001,1679800,89.360001
2016-07-07,86.449997,89.120003,86.029999,87.93,2027500,87.93
2016-07-06,88.480003,89.300003,88.169998,89.239998,1482800,89.239998
2016-07-05,90.18,90.18,87.110001,88.830002,1849900,88.830002
2016-07-01,90.389999,91.190002,90.050003,90.279999,1263700,90.279999
2016-06-30,88.00,92.010002,87.650002,90.75,3423100,90.75
2016-06-29,86.870003,87.879997,86.730003,87.650002,1181400,87.650002
2016-06-28,84.580002,86.32,84.449997,86.269997,2046400,86.269997
2016-06-27,86.769997,86.970001,83.959999,84.389999,1982300,84.389999
2016-06-24,86.400002,87.889999,85.809998,87.550003,4395000,87.550003
2016-06-23,88.120003,88.629997,87.949997,88.610001,800900,88.610001
