Date,Open,High,Low,Close,Volume,Adj Close
2016-08-31,119.940002,119.980003,118.75,118.849998,1604700,118.849998
2016-08-30,120.480003,120.480003,119.870003,120.169998,1162400,120.169998
2016-08-29,119.709999,120.669998,119.580002,120.489998,1057700,120.489998
2016-08-26,119.639999,120.779999,119.07,119.629997,1347500,119.629997
2016-08-25,119.120003,119.720001,118.860001,119.400002,1172000,119.400002
2016-08-24,119.720001,119.949997,119.25,119.529999,1217900,119.529999
2016-08-23,119.75,120.50,119.690002,119.779999,1226200,119.779999
2016-08-22,119.220001,119.790001,119.00,119.75,994000,119.75
2016-08-19,118.68,119.839996,118.25,119.639999,1314800,119.639999
2016-08-18,118.800003,118.989998,118.389999,118.980003,938900,118.980003
2016-08-17,118.260002,119.07,118.00,118.989998,1096200,118.989998
2016-08-16,118.959999,119.139999,118.330002,118.360001,927200,118.360001
2016-08-15,118.849998,119.839996,118.849998,119.279999,967600,119.279999
2016-08-12,118.849998,119.190002,118.309998,118.889999,866300,118.889999
2016-08-11,117.910004,119.080002,117.800003,118.879997,1002200,118.879997
2016-08-10,118.379997,118.379997,117.269997,117.800003,1144000,117.800003
2016-08-09,117.57,118.080002,117.32,118.080002,1416900,118.080002
2016-08-08,117.18,117.660004,116.870003,117.459999,1626800,117.459999
2016-08-05,116.089996,116.870003,115.800003,116.839996,1077200,116.839996
2016-08-04,114.989998,116.410004,114.610001,115.639999,1112900,115.639999
2016-08-03,115.410004,115.410004,114.650002,115.150002,925800,115.150002
2016-08-02,115.410004,115.959999,113.989998,115.080002,1848600,115.080002
2016-08-01,114.919998,115.860001,114.309998,115.440002,1302700,115.440002
2016-07-29,115.32,115.739998,114.559998,115.400002,856400,115.400002
2016-07-28,115.470001,115.730003,114.269997,115.360001,988600,115.360001
2016-07-27,115.970001,116.32,114.75,115.75,1197200,115.75
2016-07-26,114.970001,115.980003,114.50,115.900002,1316900,115.900002
2016-07-25,114.580002,114.830002,114.059998,114.809998,993500,114.809998
2016-07-22,114.029999,114.660004,113.730003,114.580002,1420000,114.580002
2016-07-21,114.160004,115.019997,113.690002,114.00,2244300,114.00
2016-07-20,112.50,114.519997,112.160004,114.220001,2947000,114.220001
2016-07-19,110.190002,111.160004,109.860001,111.110001,1290700,111.110001
2016-07-18,111.110001,111.279999,110.279999,110.660004,919900,110.660004
2016-07-15,111.470001,111.559998,110.760002,111.220001,1230300,111.220001
2016-07-14,111.449997,111.779999,111.019997,111.050003,1321300,111.050003
2016-07-13,110.529999,110.779999,109.400002,110.589996,1708400,110.589996
2016-07-12,109.769997,110.160004,109.290001,110.019997,1289500,110.019997
2016-07-11,108.779999,109.440002,108.57,109.010002,1098900,109.010002
2016-07-08,106.809998,108.489998,106.690002,108.360001,1630400,108.360001
2016-07-07,105.360001,106.300003,104.989998,105.919998,1641700,105.919998
2016-07-06,103.449997,105.269997,103.080002,105.169998,1811200,105.169998
2016-07-05,104.260002,104.349998,103.269997,103.910004,1418600,103.910004
2016-07-01,104.160004,105.43,104.139999,104.809998,1603100,104.809998
2016-06-30,102.139999,104.160004,102.139999,104.160004,1609900,104.160004
2016-06-29,101.739998,102.00,101.199997,101.82,1495400,101.82
2016-06-28,99.410004,100.550003,99.029999,100.529999,1944800,100.529999
2016-06-27,100.900002,100.940002,98.32,98.699997,2783300,98.149997
2016-06-24,103.290001,104.080002,101.209999,101.690002,3068700,101.123341
2016-06-23,106.349998,106.82,105.910004,106.82,1488600,106.224752
2016-06-22,106.190002,106.690002,105.75,105.800003,1445300,105.210439
2016-06-21,106.639999,106.739998,105.970001,106.07,1180200,105.478931
