Date,Open,High,Low,Close,Volume,Adj Close
2016-08-31,48.110001,48.48,47.400002,48.029999,2037500,48.029999
2016-08-30,47.209999,48.259998,47.209999,48.080002,1732300,48.080002
2016-08-29,46.619999,47.599998,46.619999,47.209999,1266800,47.209999
2016-08-26,46.59,47.279999,46.200001,46.580002,1604500,46.580002
2016-08-25,45.779999,46.459999,45.779999,46.43,1384100,46.43
2016-08-24,46.169998,46.400002,45.799999,45.91,1344800,45.91
2016-08-23,45.959999,46.450001,45.900002,45.919998,1394500,45.919998
2016-08-22,45.32,45.75,45.27,45.650002,1333800,45.650002
2016-08-19,45.41,45.98,45.32,45.849998,1501800,45.849998
2016-08-18,46.09,46.18,45.389999,45.630001,2258600,45.630001
2016-08-17,46.049999,46.330002,45.919998,46.189999,1626500,46.189999
2016-08-16,45.950001,46.450001,45.810001,46.099998,1477700,46.099998
2016-08-15,45.59,46.139999,45.59,46.080002,1095400,46.080002
2016-08-12,45.009998,45.34,44.68,45.220001,1093800,45.220001
2016-08-11,45.27,45.860001,45.099998,45.66,1690600,45.66
2016-08-10,45.990002,46.009998,45.080002,45.130001,2362900,45.130001
2016-08-09,46.189999,46.459999,45.849998,46.110001,1872500,46.110001
2016-08-08,45.790001,46.400002,45.540001,46.139999,1685400,46.139999
2016-08-05,43.84,45.869999,43.540001,45.509998,3392000,45.509998
2016-08-04,44.209999,44.349998,42.75,43.00,3031300,43.00
2016-08-03,42.91,44.849998,42.849998,44.799999,2862600,44.799999
2016-08-02,43.240002,43.630001,42.240002,42.810001,2531000,42.810001
2016-08-01,43.84,43.91,43.00,43.27,1307100,43.27
2016-07-29,43.369999,43.860001,43.209999,43.669998,1237700,43.669998
2016-07-28,43.34,43.790001,42.84,43.709999,1282600,43.709999
2016-07-27,43.700001,43.919998,43.099998,43.369999,1926800,43.369999
2016-07-26,43.049999,43.75,43.009998,43.700001,1072300,43.700001
2016-07-25,43.360001,43.400002,43.040001,43.220001,1178800,43.220001
2016-07-22,43.450001,43.509998,42.959999,43.450001,1280300,43.450001
2016-07-21,43.549999,43.810001,43.18,43.32,1793600,43.32
2016-07-20,43.509998,43.66,42.93,43.43,1627100,43.43
2016-07-19,42.779999,43.369999,42.619999,43.310001,1436900,43.310001
2016-07-18,42.48,43.490002,42.27,43.220001,1720600,43.220001
2016-07-15,43.029999,43.34,42.130001,42.689999,2943200,42.689999
2016-07-14,42.169998,42.959999,41.759998,42.869999,3835000,42.869999
2016-07-13,41.139999,41.389999,40.23,40.959999,2524300,40.959999
2016-07-12,40.360001,41.779999,40.259998,41.389999,3654900,41.389999
2016-07-11,39.299999,39.759998,38.93,39.549999,2863400,39.549999
2016-07-08,38.380001,39.299999,38.360001,38.880001,3214300,38.880001
2016-07-07,37.549999,38.68,36.959999,37.490002,5069900,37.490002
2016-07-06,36.610001,37.630001,36.00,37.610001,3957200,37.360001
2016-07-05,37.900002,38.23,36.57,37.099998,3188300,36.853388
2016-07-01,37.639999,39.060001,37.639999,38.75,3397100,38.492422
2016-06-30,38.09,38.77,37.549999,38.77,3689700,38.51229
2016-06-29,36.889999,38.00,36.32,37.939999,3905100,37.687805
2016-06-28,36.470001,36.869999,36.009998,36.77,3307100,36.525584
2016-06-27,37.529999,37.619999,35.27,35.50,4410100,35.264025
2016-06-24,41.060001,41.900002,38.439999,38.470001,5033100,38.214285
2016-06-23,43.59,44.369999,43.509998,44.369999,1602600,44.075064
2016-06-22,42.700001,43.200001,42.599998,42.66,1494800,42.376432
2016-06-21,42.779999,42.93,42.169998,42.580002,1553700,42.296965
2016-06-20,43.09,43.580002,42.560001,42.599998,1728900,42.316829
2016-06-17,42.049999,42.470001,41.709999,42.110001,2106600,41.830088
2016-06-16,41.470001,41.990002,40.970001,41.950001,2389200,41.671152
2016-06-15,42.369999,43.029999,41.950001,42.009998,1960200,41.730751
2016-06-14,42.650002,43.16,41.860001,42.07,2484200,41.790353
2016-06-13,42.650002,43.349998,42.380001,42.830002,3277900,42.545304
2016-06-10,43.50,43.57,42.869999,43.040001,2676600,42.753907
2016-06-09,45.18,45.220001,44.200001,44.330002,2158800,44.035333
2016-06-08,45.389999,46.09,44.720001,45.650002,1654100,45.346558
2016-06-07,45.439999,45.889999,44.860001,45.50,2029600,45.197554
2016-06-06,44.549999,45.669998,44.450001,45.490002,1660200,45.187622
2016-06-03,45.060001,45.060001,43.75,44.43,3358000,44.134667
2016-06-02,45.48,46.049999,45.279999,46.049999,1964400,45.743897
2016-06-01,45.310001,45.869999,44.369999,45.709999,2234100,45.406157
2016-05-31,46.490002,46.689999,45.43,45.849998,2871500,45.545226
2016-05-27,45.52,46.16,44.810001,46.16,1517900,45.853167
2016-05-26,45.82,45.91,45.110001,45.27,2073100,44.969083
2016-05-25,45.369999,46.43,45.369999,45.84,2303900,45.535294
2016-05-24,44.689999,45.34,44.470001,45.009998,3871500,44.710809
2016-05-23,44.41,44.740002,44.119999,44.259998,2684900,43.965795
2016-05-20,44.740002,45.50,44.48,44.59,2325700,44.293603
2016-05-19,44.77,45.279999,43.919998,44.380001,2499400,44.085
2016-05-18,43.310001,45.57,43.310001,45.07,2924100,44.770412
2016-05-17,43.02,43.970001,42.900002,43.279999,1943200,42.992309
2016-05-16,42.720001,43.57,42.549999,43.139999,1912000,42.85324
2016-05-13,42.91,43.799999,42.509998,42.59,3238000,42.306897
2016-05-12,43.52,43.889999,42.439999,43.040001,3063600,42.753907
2016-05-11,42.889999,43.959999,42.779999,42.950001,3219700,42.664505
2016-05-10,41.939999,43.299999,41.84,42.990002,2832400,42.70424
2016-05-09,41.43,41.880001,41.23,41.599998,2713300,41.323476
2016-05-06,40.450001,41.740002,40.299999,41.419998,3622600,41.144672
2016-05-05,40.650002,41.790001,40.16,40.869999,5402300,40.598329
2016-05-04,42.150002,42.799999,41.950001,42.639999,2413900,42.356564
2016-05-03,43.16,43.220001,42.27,43.16,2274000,42.873108
2016-05-02,43.560001,44.209999,43.040001,44.130001,1659700,43.836661
2016-04-29,43.529999,44.139999,43.009998,43.450001,2983700,43.161181
2016-04-28,43.950001,44.419998,43.599998,43.73,1769700,43.439319
2016-04-27,44.209999,44.799999,44.080002,44.630001,1995600,44.333338
2016-04-26,44.049999,44.509998,43.869999,44.50,1317800,44.204201
2016-04-25,44.00,44.189999,43.16,43.790001,1686500,43.498921
2016-04-22,43.759998,44.720001,43.580002,44.34,2134000,44.045265
2016-04-21,43.299999,43.810001,43.27,43.540001,2851800,43.250583
2016-04-20,42.02,43.389999,41.82,43.209999,2210300,42.922775
2016-04-19,41.130001,41.849998,41.119999,41.779999,1423800,41.50228
